Pictorem Scraper Data

Name,Tag #,Image URL,Product Link
"","","https://img.cdn-pictorem.com/uploads/collection/D/DI2PIS8HBL/book_268996.png",""
"","","https://img.cdn-pictorem.com/uploads/acrylic/4small/acr4_268996.jpg",""
"","","https://img.cdn-pictorem.com/uploads/pictureframe/1/268996.jpg",""
"Zion valley","#232497","https://img.cdn-pictorem.com/uploads/collection/D/DI2PIS8HBL/900_Fabien-Dormoy__AFD4751.jpg","https://www.pictorem.com/232497/Zion valley.html?iframe=1"
"","","https://img.cdn-pictorem.com/uploads/userpreview/232497.jpg",""
"","","https://img.cdn-pictorem.com/uploads/wallgenerate/232497.jpg",""
"","","https://img.cdn-pictorem.com/uploads/collection/D/DI2PIS8HBL/book_232497.png",""
"","","https://img.cdn-pictorem.com/uploads/acrylic/4small/acr4_232497.jpg",""
"","","https://img.cdn-pictorem.com/uploads/pictureframe/1/232497.jpg",""
"Zion","#145761","https://img.cdn-pictorem.com/uploads/collection/D/DI2PIS8HBL/900_Fabien-Dormoy__AFD4201.jpg","https://www.pictorem.com/145761/Zion.html?iframe=1"
"","","https://img.cdn-pictorem.com/uploads/wallrandom/rand_145761.jpg",""
"","","https://img.cdn-pictorem.com/uploads/wallgenerate/145761.jpg",""
"","","https://img.cdn-pictorem.com/uploads/collection/D/DI2PIS8HBL/book_145761.png",""
"","","https://img.cdn-pictorem.com/uploads/acrylic/4small/acr4_145761.jpg",""
"","","https://img.cdn-pictorem.com/uploads/pictureframe/1/145761.jpg",""
"Douro","#145760","https://img.cdn-pictorem.com/uploads/collection/D/DI2PIS8HBL/900_Fabien-Dormoy__AFD7505.jpg","https://www.pictorem.com/145760/Douro.html?iframe=1"
"","","https://img.cdn-pictorem.com/uploads/userpreview/145760.jpg",""
"","","https://img.cdn-pictorem.com/uploads/wallgenerate/145760.jpg",""
"","","https://img.cdn-pictorem.com/uploads/collection/D/DI2PIS8HBL/book_145760.png",""
"","","https://img.cdn-pictorem.com/uploads/acrylic/4small/acr4_145760.jpg",""
"","","https://img.cdn-pictorem.com/uploads/pictureframe/1/145760.jpg",""
"Zion Road","#145758","https://img.cdn-pictorem.com/uploads/collection/D/DI2PIS8HBL/900_Fabien-Dormoy__AFD4243.jpg","https://www.pictorem.com/145758/Zion Road.html?iframe=1"
"","","https://img.cdn-pictorem.com/uploads/wallrandom/rand_145758.jpg",""
"","","https://img.cdn-pictorem.com/uploads/wallgenerate/145758.jpg",""
"","","https://img.cdn-pictorem.com/uploads/collection/D/DI2PIS8HBL/book_145758.png",""
"","","https://img.cdn-pictorem.com/uploads/acrylic/4small/acr4_145758.jpg",""
"","","https://img.cdn-pictorem.com/uploads/pictureframe/1/145758.jpg",""
"Zion tunnel","#145757","https://img.cdn-pictorem.com/uploads/collection/D/DI2PIS8HBL/900_Fabien-Dormoy__AFD4494.jpg","https://www.pictorem.com/145757/Zion tunnel.html?iframe=1"
"","","https://img.cdn-pictorem.com/uploads/wallrandom/rand_145757.jpg",""
"","","https://img.cdn-pictorem.com/uploads/wallgenerate/145757.jpg",""
"","","https://img.cdn-pictorem.com/uploads/collection/D/DI2PIS8HBL/book_145757.png",""
"","","https://img.cdn-pictorem.com/uploads/acrylic/4small/acr4_145757.jpg",""
"","","https://img.cdn-pictorem.com/uploads/pictureframe/1/145757.jpg",""
"Mission Hill","#145756","https://img.cdn-pictorem.com/uploads/collection/D/DI2PIS8HBL/900_Fabien-Dormoy__AFD9122.jpg","https://www.pictorem.com/145756/Mission Hill.html?iframe=1"
"","","https://img.cdn-pictorem.com/uploads/userpreview/145756.jpg",""
"","","https://img.cdn-pictorem.com/uploads/wallgenerate/145756.jpg",""
"","","https://img.cdn-pictorem.com/uploads/collection/D/DI2PIS8HBL/book_145756.png",""
"","","https://img.cdn-pictorem.com/uploads/acrylic/4small/acr4_145756.jpg",""
"","","https://img.cdn-pictorem.com/uploads/pictureframe/1/145756.jpg",""
"Kelowna","#145754","https://img.cdn-pictorem.com/uploads/collection/D/DI2PIS8HBL/900_Fabien-Dormoy__AFD9155.jpg","https://www.pictorem.com/145754/Kelowna.html?iframe=1"
"","","https://img.cdn-pictorem.com/uploads/userpreview/145754.jpg",""
"","","https://img.cdn-pictorem.com/uploads/wallgenerate/145754.jpg",""
"","","https://img.cdn-pictorem.com/uploads/collection/D/DI2PIS8HBL/book_145754.png",""
"","","https://img.cdn-pictorem.com/uploads/acrylic/4small/acr4_145754.jpg",""
"","","https://img.cdn-pictorem.com/uploads/pictureframe/1/145754.jpg",""
"Oia Sunset","#69535","https://img.cdn-pictorem.com/uploads/collection/D/DI2PIS8HBL/900_Fabien-Dormoy__AFD4209.jpg","https://www.pictorem.com/69535/Oia Sunset.html?iframe=1"
"","","https://img.cdn-pictorem.com/uploads/wallrandom/rand_69535.jpg",""
"","","https://img.cdn-pictorem.com/uploads/wallgenerate/69535.jpg",""
"","","https://img.cdn-pictorem.com/uploads/collection/D/DI2PIS8HBL/book_69535.png",""
"","","https://img.cdn-pictorem.com/uploads/acrylic/4small/acr4_69535.jpg",""
"","","https://img.cdn-pictorem.com/uploads/pictureframe/1/69535.jpg",""
"Stairs","#69534","https://img.cdn-pictorem.com/uploads/collection/D/DI2PIS8HBL/900_Fabien-Dormoy__AFD4309.jpg","https://www.pictorem.com/69534/Stairs.html?iframe=1"
"","","https://img.cdn-pictorem.com/uploads/wallrandom/rand_69534.jpg",""
"","","https://img.cdn-pictorem.com/uploads/wallgenerate/69534.jpg",""
"","","https://img.cdn-pictorem.com/uploads/collection/D/DI2PIS8HBL/book_69534.png",""
"","","https://img.cdn-pictorem.com/uploads/acrylic/4small/acr4_69534.jpg",""
"","","https://img.cdn-pictorem.com/uploads/pictureframe/1/69534.jpg",""
"Coastal Oia","#69533","https://img.cdn-pictorem.com/uploads/collection/D/DI2PIS8HBL/900_Fabien-Dormoy__AFD3930.jpg","https://www.pictorem.com/69533/Coastal Oia.html?iframe=1"
"","","https://img.cdn-pictorem.com/uploads/wallrandom/rand_69533.jpg",""
"","","https://img.cdn-pictorem.com/uploads/wallgenerate/69533.jpg",""
