Pictorem Scraper Data

Name,Tag #,Image URL,Product Link
"Splash","#122580","https://img.cdn-pictorem.com/uploads/collection/F/FF3BOM8NHL/900_Yurovich-Gallery_Splash.jpg,https://img.cdn-pictorem.com/uploads/wallrandom/rand_122580.jpg,https://img.cdn-pictorem.com/uploads/wallgenerate/122580.jpg,https://img.cdn-pictorem.com/uploads/collection/F/FF3BOM8NHL/book_122580.png,https://img.cdn-pictorem.com/uploads/acrylic/4small/acr4_122580.jpg,https://img.cdn-pictorem.com/uploads/pictureframe/1/122580.jpg","https://www.pictorem.com/122580/Splash.html"
"MarilynMonroe","#122579","https://img.cdn-pictorem.com/uploads/collection/F/FF3BOM8NHL/900_Yurovich-Gallery_MarilynMonroe.jpg,https://img.cdn-pictorem.com/uploads/wallrandom/rand_122579.jpg,https://img.cdn-pictorem.com/uploads/wallgenerate/122579.jpg,https://img.cdn-pictorem.com/uploads/collection/F/FF3BOM8NHL/book_122579.png,https://img.cdn-pictorem.com/uploads/acrylic/4small/acr4_122579.jpg,https://img.cdn-pictorem.com/uploads/pictureframe/1/122579.jpg","https://www.pictorem.com/122579/MarilynMonroe.html"
"Marilyn","#122578","https://img.cdn-pictorem.com/uploads/collection/F/FF3BOM8NHL/900_Yurovich-Gallery_Marilyn.jpg,https://img.cdn-pictorem.com/uploads/wallrandom/rand_122578.jpg,https://img.cdn-pictorem.com/uploads/wallgenerate/122578.jpg,https://img.cdn-pictorem.com/uploads/collection/F/FF3BOM8NHL/book_122578.png,https://img.cdn-pictorem.com/uploads/acrylic/4small/acr4_122578.jpg,https://img.cdn-pictorem.com/uploads/pictureframe/1/122578.jpg","https://www.pictorem.com/122578/Marilyn.html"
"gleam","#122577","https://img.cdn-pictorem.com/uploads/collection/F/FF3BOM8NHL/900_Yurovich-Gallery_gleam.jpg,https://img.cdn-pictorem.com/uploads/wallrandom/rand_122577.jpg,https://img.cdn-pictorem.com/uploads/wallgenerate/122577.jpg,https://img.cdn-pictorem.com/uploads/collection/F/FF3BOM8NHL/book_122577.png,https://img.cdn-pictorem.com/uploads/acrylic/4small/acr4_122577.jpg,https://img.cdn-pictorem.com/uploads/pictureframe/1/122577.jpg","https://www.pictorem.com/122577/gleam.html"
"Her Thoughts","#122576","https://img.cdn-pictorem.com/uploads/collection/F/FF3BOM8NHL/900_Yurovich-Gallery_Her Thoughts.jpg,https://img.cdn-pictorem.com/uploads/wallrandom/rand_122576.jpg,https://img.cdn-pictorem.com/uploads/wallgenerate/122576.jpg,https://img.cdn-pictorem.com/uploads/collection/F/FF3BOM8NHL/book_122576.png,https://img.cdn-pictorem.com/uploads/acrylic/4small/acr4_122576.jpg,https://img.cdn-pictorem.com/uploads/pictureframe/1/122576.jpg","https://www.pictorem.com/122576/Her Thoughts.html"
"Elegance","#122575","https://img.cdn-pictorem.com/uploads/collection/F/FF3BOM8NHL/900_Yurovich-Gallery_Elegance.jpg,https://img.cdn-pictorem.com/uploads/wallrandom/rand_122575.jpg,https://img.cdn-pictorem.com/uploads/wallgenerate/122575.jpg,https://img.cdn-pictorem.com/uploads/collection/F/FF3BOM8NHL/book_122575.png,https://img.cdn-pictorem.com/uploads/acrylic/4small/acr4_122575.jpg,https://img.cdn-pictorem.com/uploads/pictureframe/1/122575.jpg","https://www.pictorem.com/122575/Elegance.html"
"Morning Sea","#122574","https://img.cdn-pictorem.com/uploads/collection/F/FF3BOM8NHL/900_Yurovich-Gallery_Morning Sea.jpg,https://img.cdn-pictorem.com/uploads/wallrandom/rand_122574.jpg,https://img.cdn-pictorem.com/uploads/wallgenerate/122574.jpg,https://img.cdn-pictorem.com/uploads/collection/F/FF3BOM8NHL/book_122574.png,https://img.cdn-pictorem.com/uploads/acrylic/4small/acr4_122574.jpg,https://img.cdn-pictorem.com/uploads/pictureframe/1/122574.jpg","https://www.pictorem.com/122574/Morning Sea.html"
"reflexion","#122573","https://img.cdn-pictorem.com/uploads/collection/F/FF3BOM8NHL/900_Yurovich-Gallery_reflexion.jpg,https://img.cdn-pictorem.com/uploads/wallrandom/rand_122573.jpg,https://img.cdn-pictorem.com/uploads/wallgenerate/122573.jpg,https://img.cdn-pictorem.com/uploads/collection/F/FF3BOM8NHL/book_122573.png,https://img.cdn-pictorem.com/uploads/acrylic/4small/acr4_122573.jpg,https://img.cdn-pictorem.com/uploads/pictureframe/1/122573.jpg","https://www.pictorem.com/122573/reflexion.html"
"Gold Zebra","#122572","https://img.cdn-pictorem.com/uploads/collection/F/FF3BOM8NHL/900_Yurovich-Gallery_Gold Zebra.jpg,https://img.cdn-pictorem.com/uploads/wallrandom/rand_122572.jpg,https://img.cdn-pictorem.com/uploads/wallgenerate/122572.jpg,https://img.cdn-pictorem.com/uploads/collection/F/FF3BOM8NHL/book_122572.png,https://img.cdn-pictorem.com/uploads/acrylic/4small/acr4_122572.jpg,https://img.cdn-pictorem.com/uploads/pictureframe/1/122572.jpg","https://www.pictorem.com/122572/Gold Zebra.html"
"Blanc magique","#122571","https://img.cdn-pictorem.com/uploads/collection/F/FF3BOM8NHL/900_Yurovich-Gallery_Blanc magique.jpg,https://img.cdn-pictorem.com/uploads/wallrandom/rand_122571.jpg,https://img.cdn-pictorem.com/uploads/wallgenerate/122571.jpg,https://img.cdn-pictorem.com/uploads/collection/F/FF3BOM8NHL/book_122571.png,https://img.cdn-pictorem.com/uploads/acrylic/4small/acr4_122571.jpg,https://img.cdn-pictorem.com/uploads/pictureframe/1/122571.jpg","https://www.pictorem.com/122571/Blanc magique.html"
